"","Target","ResponseId","PROLIFIC_PID","ranking_1","ranking_2","ranking_3","ranking_4","ranking_5","ranking_6","ranking_7","ranking_8","ranking_9","ranking_10","Condition","gender","age","ethnicity","education","name","Advice","url.0.URL","url.1.URL","url.2.URL","url.3.URL","url.4.URL","url.5.URL","url.6.URL","url.7.URL","url.8.URL","url.9.URL","finalRank"
"401","F_BET7hov8aDkiZOx","R_1E4ESAsxEEVIwRW","5dd3dc145e91193b816a60e1","5","1","9","4","10","3","7","6","8","2","Likable","Male",56,"White or Caucasian","Bachelor’s degree","7_advice",7,"F_RdYd39PfJo9Hdq9","F_8j4noxw04iQGn61","F_AjkW0hNtl913rz3","F_AczV8tMxnVgiQh3","F_BFLcss9x2Tvi9IR","F_BDFXHQ0dXTUXbq1","F_BET7hov8aDkiZOx","F_AATGqTnExreKRi1","F_9Ks7ILke9fUQs7v","F_9BQ4IXgnLqB3oRj",6
"402","F_BET7hov8aDkiZOx","R_3gCyNJiQ2rE0fzH","5f5bd178d9952538dd3d9aa8","3","2","4","6","1","5","10","7","9","8","Accurate","Male",35,"Asian","Bachelor’s degree","8_advice",7,"F_AczV8tMxnVgiQh3","F_9BQ4IXgnLqB3oRj","F_AATGqTnExreKRi1","F_AjkW0hNtl913rz3","F_8j4noxw04iQGn61","F_RdYd39PfJo9Hdq9","F_BFLcss9x2Tvi9IR","F_BET7hov8aDkiZOx","F_9Ks7ILke9fUQs7v","F_BDFXHQ0dXTUXbq1",6
"403","F_BET7hov8aDkiZOx","R_3FXnC4SojWHYBGv","6239fa1b808d162efbd59d11","8","10","7","1","5","9","4","3","6","2","Accurate","Male",30,"Asian","Associates or technical degree","3_advice",7,"F_RdYd39PfJo9Hdq9","F_BFLcss9x2Tvi9IR","F_BET7hov8aDkiZOx","F_8j4noxw04iQGn61","F_AATGqTnExreKRi1","F_AjkW0hNtl913rz3","F_BDFXHQ0dXTUXbq1","F_AczV8tMxnVgiQh3","F_9Ks7ILke9fUQs7v","F_9BQ4IXgnLqB3oRj",6
"404","F_BET7hov8aDkiZOx","R_1LXASkzrf3NwY90","5ce83f6ffdd26c00193b9611","2","9","1","10","3","7","5","6","8","4","Likable","Male",54,"White or Caucasian","Bachelor’s degree","6_advice",5,"F_AATGqTnExreKRi1","F_9Ks7ILke9fUQs7v","F_8j4noxw04iQGn61","F_BFLcss9x2Tvi9IR","F_AjkW0hNtl913rz3","F_BET7hov8aDkiZOx","F_9BQ4IXgnLqB3oRj","F_RdYd39PfJo9Hdq9","F_BDFXHQ0dXTUXbq1","F_AczV8tMxnVgiQh3",6
"405","F_C2DFx7l8HSIdpMB","R_puC2FYvUYjuGloJ","60d7416aaa24206365b46806","7","3","10","6","2","8","4","5","1","9","Likable","Female",22,"White or Caucasian","Bachelor’s degree","1_advice",8,"F_C2DFx7l8HSIdpMB","F_DB2MdxBaNy36Zvb","F_SE3qYKxgbtOGDVD","F_DcawXnxN2Pu1s6B","F_9slh31DfkNT7Oh3","F_SN1CWjSfGlcIMsV","F_DOwPkAjsVUA7pQZ","F_6mRsw6XyeMbrRuh","F_6n8yU5rvBdx8mWJ","F_Qb9ajJaV29FlfHj",6
"406","F_C2DFx7l8HSIdpMB","R_3h5cRgXkYQYPIOT","5c6709ab926a5b0001eb29c1","10","6","2","9","7","4","8","5","1","3","Accurate","Female",35,"White or Caucasian","Associates or technical degree","5_advice",3,"F_6mRsw6XyeMbrRuh","F_SE3qYKxgbtOGDVD","F_6n8yU5rvBdx8mWJ","F_DOwPkAjsVUA7pQZ","F_C2DFx7l8HSIdpMB","F_9slh31DfkNT7Oh3","F_Qb9ajJaV29FlfHj","F_SN1CWjSfGlcIMsV","F_DB2MdxBaNy36Zvb","F_DcawXnxN2Pu1s6B",6
"407","F_C2DFx7l8HSIdpMB","R_3LjPwpRLbxx1V76","6148f3d1074988c7852c1774","6","1","4","8","5","3","2","7","10","9","Accurate","Female",20,"White or Caucasian","Some college, but no degree","8_advice",4,"F_DOwPkAjsVUA7pQZ","F_6n8yU5rvBdx8mWJ","F_9slh31DfkNT7Oh3","F_Qb9ajJaV29FlfHj","F_DcawXnxN2Pu1s6B","F_DB2MdxBaNy36Zvb","F_SN1CWjSfGlcIMsV","F_C2DFx7l8HSIdpMB","F_SE3qYKxgbtOGDVD","F_6mRsw6XyeMbrRuh",6
"408","F_C2DFx7l8HSIdpMB","R_3PZRiyT6iSrBHy7","5b0b3ef830d562000155366f","7","8","5","6","3","4","9","2","10","1","Accurate","Female",23,"Black or African American","Bachelor’s degree","1_advice",9,"F_C2DFx7l8HSIdpMB","F_SN1CWjSfGlcIMsV","F_Qb9ajJaV29FlfHj","F_6mRsw6XyeMbrRuh","F_6n8yU5rvBdx8mWJ","F_9slh31DfkNT7Oh3","F_DcawXnxN2Pu1s6B","F_SE3qYKxgbtOGDVD","F_DOwPkAjsVUA7pQZ","F_DB2MdxBaNy36Zvb",6
"409","F_C2DFx7l8HSIdpMB","R_ApTu4C7exZ6uI37","5bc0ac845a09ea00012e2d30","1","8","9","2","3","4","6","10","5","7","Likable","Female",35,"White or Caucasian","Some college, but no degree","10_advice",5,"F_DB2MdxBaNy36Zvb","F_SN1CWjSfGlcIMsV","F_Qb9ajJaV29FlfHj","F_9slh31DfkNT7Oh3","F_DOwPkAjsVUA7pQZ","F_6n8yU5rvBdx8mWJ","F_DcawXnxN2Pu1s6B","F_6mRsw6XyeMbrRuh","F_SE3qYKxgbtOGDVD","F_C2DFx7l8HSIdpMB",6
"410","F_C2DFx7l8HSIdpMB","R_w19vUeu7aDK03uN","63d475f2b52ddc6fbab9ce52","6","5","4","10","1","7","8","2","3","9","Likable","Female",55,"Other","Some college, but no degree","6_advice",1,"F_6n8yU5rvBdx8mWJ","F_9slh31DfkNT7Oh3","F_DB2MdxBaNy36Zvb","F_Qb9ajJaV29FlfHj","F_SN1CWjSfGlcIMsV","F_C2DFx7l8HSIdpMB","F_SE3qYKxgbtOGDVD","F_DcawXnxN2Pu1s6B","F_DOwPkAjsVUA7pQZ","F_6mRsw6XyeMbrRuh",6
"411","F_C2DFx7l8HSIdpMB","R_8kn4A6Gi3XmWtO1","5f4143f294d6482bd9689da0","10","5","2","9","8","4","3","1","7","6","Likable","Female",33,"White or Caucasian","Some college, but no degree","9_advice",7,"F_DOwPkAjsVUA7pQZ","F_SN1CWjSfGlcIMsV","F_DB2MdxBaNy36Zvb","F_Qb9ajJaV29FlfHj","F_6mRsw6XyeMbrRuh","F_9slh31DfkNT7Oh3","F_DcawXnxN2Pu1s6B","F_6n8yU5rvBdx8mWJ","F_C2DFx7l8HSIdpMB","F_SE3qYKxgbtOGDVD",6
"412","F_cu6ncOGl0003Vdf","R_1jrLf1jh0XkH8Pg","62cef3a68ad303ac017d56a7","7","1","8","6","9","3","5","2","4","10","Accurate","Male",39,"White or Caucasian","Bachelor’s degree","1_advice",5,"F_cu6ncOGl0003Vdf","F_Y084SesxxMFrK1j","F_W8a4AC7Hcq5au7n","F_djxWmICEq9IbIgF","F_UaS1pbP6buG9R5v","F_bDflVSCwQ5T32YV","F_Rldzxw5991JTtdL","F_aWOW8dtf77NGDUR","F_cGwjIv1Me8Foy6R","F_XsKLe8K7s6v7XFL",6
"413","F_cu6ncOGl0003Vdf","R_TducaU0WJwmAfw5","5ed5d28a7981f617185819ff","8","7","4","9","6","10","5","3","1","2","Likable","Male",35,"White or Caucasian","Bachelor’s degree","2_advice",3,"F_djxWmICEq9IbIgF","F_cu6ncOGl0003Vdf","F_bDflVSCwQ5T32YV","F_UaS1pbP6buG9R5v","F_Rldzxw5991JTtdL","F_XsKLe8K7s6v7XFL","F_W8a4AC7Hcq5au7n","F_Y084SesxxMFrK1j","F_cGwjIv1Me8Foy6R","F_aWOW8dtf77NGDUR",6
"414","F_cu6ncOGl0003Vdf","R_2afWPNzPxEXSdb5","6400db21df5ae26a72cfdf82","9","8","1","3","4","2","5","10","6","7","Accurate","Male",34,"White or Caucasian","Associates or technical degree","10_advice",6,"F_Rldzxw5991JTtdL","F_W8a4AC7Hcq5au7n","F_cGwjIv1Me8Foy6R","F_bDflVSCwQ5T32YV","F_UaS1pbP6buG9R5v","F_Y084SesxxMFrK1j","F_aWOW8dtf77NGDUR","F_XsKLe8K7s6v7XFL","F_djxWmICEq9IbIgF","F_cu6ncOGl0003Vdf",6
"415","F_DcawXnxN2Pu1s6B","R_3isOsVTiNjPo6xI","5ed000b32b32890b00a1b61c","3","7","10","5","4","2","9","8","6","1","Likable","Female",27,"White or Caucasian","Bachelor’s degree","2_advice",5,"F_C2DFx7l8HSIdpMB","F_DcawXnxN2Pu1s6B","F_6n8yU5rvBdx8mWJ","F_DOwPkAjsVUA7pQZ","F_Qb9ajJaV29FlfHj","F_SE3qYKxgbtOGDVD","F_9slh31DfkNT7Oh3","F_SN1CWjSfGlcIMsV","F_DB2MdxBaNy36Zvb","F_6mRsw6XyeMbrRuh",6
"416","F_DcawXnxN2Pu1s6B","R_2dAVakYUv33xDDd","63fa5ba42257e4b0bc6f6db2","6","7","1","9","2","3","5","8","10","4","Accurate","Female",37,"White or Caucasian","Bachelor’s degree","2_advice",7,"F_C2DFx7l8HSIdpMB","F_DcawXnxN2Pu1s6B","F_9slh31DfkNT7Oh3","F_Qb9ajJaV29FlfHj","F_6n8yU5rvBdx8mWJ","F_DB2MdxBaNy36Zvb","F_SN1CWjSfGlcIMsV","F_DOwPkAjsVUA7pQZ","F_6mRsw6XyeMbrRuh","F_SE3qYKxgbtOGDVD",6
"417","F_DcawXnxN2Pu1s6B","R_1FtwcTY3gwOAJTR","62fae58935e644f20d3393d7","5","6","1","7","9","8","10","4","2","3","Accurate","Female",59,"White or Caucasian","Some college, but no degree","4_advice",3,"F_6n8yU5rvBdx8mWJ","F_Qb9ajJaV29FlfHj","F_SE3qYKxgbtOGDVD","F_DcawXnxN2Pu1s6B","F_DB2MdxBaNy36Zvb","F_SN1CWjSfGlcIMsV","F_DOwPkAjsVUA7pQZ","F_9slh31DfkNT7Oh3","F_6mRsw6XyeMbrRuh","F_C2DFx7l8HSIdpMB",6
"418","F_DcawXnxN2Pu1s6B","R_3npUfWUFzypSfUV","5f39eb3c94f71318adf97910","8","6","7","3","1","10","2","9","4","5","Likable","Female",34,"White or Caucasian","Some college, but no degree","3_advice",7,"F_6mRsw6XyeMbrRuh","F_Qb9ajJaV29FlfHj","F_DcawXnxN2Pu1s6B","F_9slh31DfkNT7Oh3","F_6n8yU5rvBdx8mWJ","F_C2DFx7l8HSIdpMB","F_SN1CWjSfGlcIMsV","F_SE3qYKxgbtOGDVD","F_DOwPkAjsVUA7pQZ","F_DB2MdxBaNy36Zvb",6
"419","F_DcawXnxN2Pu1s6B","R_VJX9oB9GXEFoYkF","6105b1b285e91680458bd341","3","8","4","9","2","7","6","1","10","5","Accurate","Female",48,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","6_advice",7,"F_SN1CWjSfGlcIMsV","F_6mRsw6XyeMbrRuh","F_DB2MdxBaNy36Zvb","F_SE3qYKxgbtOGDVD","F_C2DFx7l8HSIdpMB","F_DcawXnxN2Pu1s6B","F_DOwPkAjsVUA7pQZ","F_6n8yU5rvBdx8mWJ","F_Qb9ajJaV29FlfHj","F_9slh31DfkNT7Oh3",6
"420","F_djxWmICEq9IbIgF","R_2VjxXixWLVKLkQd","5f4fef64fd3fc113300fbb44","8","9","4","5","7","1","3","6","2","10","Likable","Male",36,"Asian","Bachelor’s degree","5_advice",6,"F_W8a4AC7Hcq5au7n","F_UaS1pbP6buG9R5v","F_Rldzxw5991JTtdL","F_bDflVSCwQ5T32YV","F_djxWmICEq9IbIgF","F_cGwjIv1Me8Foy6R","F_aWOW8dtf77NGDUR","F_cu6ncOGl0003Vdf","F_Y084SesxxMFrK1j","F_XsKLe8K7s6v7XFL",7
"421","F_djxWmICEq9IbIgF","R_vcr4egrSKuu39V7","5cbfd2c776a6810001fd29b2","9","10","2","8","4","3","6","1","5","7","Accurate","Male",29,"White or Caucasian","Bachelor’s degree","10_advice",7,"F_cu6ncOGl0003Vdf","F_XsKLe8K7s6v7XFL","F_Y084SesxxMFrK1j","F_W8a4AC7Hcq5au7n","F_aWOW8dtf77NGDUR","F_bDflVSCwQ5T32YV","F_UaS1pbP6buG9R5v","F_cGwjIv1Me8Foy6R","F_Rldzxw5991JTtdL","F_djxWmICEq9IbIgF",7
"422","F_djxWmICEq9IbIgF","R_1nMDTqgxmgrXWB5","5b6194251f52240001679001","3","10","4","9","8","7","5","6","2","1","Accurate","Male",33,"White or Caucasian","Some college, but no degree","6_advice",7,"F_cu6ncOGl0003Vdf","F_XsKLe8K7s6v7XFL","F_bDflVSCwQ5T32YV","F_UaS1pbP6buG9R5v","F_Rldzxw5991JTtdL","F_djxWmICEq9IbIgF","F_W8a4AC7Hcq5au7n","F_aWOW8dtf77NGDUR","F_Y084SesxxMFrK1j","F_cGwjIv1Me8Foy6R",7
"423","F_djxWmICEq9IbIgF","R_4ZNJkuST95ZQJ69","61071715ef66759482346ce4","7","2","10","9","6","3","5","8","1","4","Likable","Male",38,"White or Caucasian","Some college, but no degree","1_advice",5,"F_djxWmICEq9IbIgF","F_bDflVSCwQ5T32YV","F_XsKLe8K7s6v7XFL","F_UaS1pbP6buG9R5v","F_cGwjIv1Me8Foy6R","F_Rldzxw5991JTtdL","F_cu6ncOGl0003Vdf","F_W8a4AC7Hcq5au7n","F_Y084SesxxMFrK1j","F_aWOW8dtf77NGDUR",7
"424","F_djxWmICEq9IbIgF","R_1q9wVMMS7flel5U","632100c39d4c93aa71d32feb","7","8","5","2","3","1","10","6","4","9","Likable","Male",41,"White or Caucasian","Associates or technical degree","1_advice",6,"F_djxWmICEq9IbIgF","F_UaS1pbP6buG9R5v","F_cu6ncOGl0003Vdf","F_Rldzxw5991JTtdL","F_Y084SesxxMFrK1j","F_cGwjIv1Me8Foy6R","F_XsKLe8K7s6v7XFL","F_aWOW8dtf77NGDUR","F_bDflVSCwQ5T32YV","F_W8a4AC7Hcq5au7n",7
"425","F_djxWmICEq9IbIgF","R_wRvNaA5S8ZlDKud","63fb616a798d079c9ee0a7ff","4","5","1","3","10","6","7","8","9","2","Accurate","Male",49,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","7_advice",7,"F_aWOW8dtf77NGDUR","F_Rldzxw5991JTtdL","F_cu6ncOGl0003Vdf","F_Y084SesxxMFrK1j","F_UaS1pbP6buG9R5v","F_bDflVSCwQ5T32YV","F_djxWmICEq9IbIgF","F_XsKLe8K7s6v7XFL","F_W8a4AC7Hcq5au7n","F_cGwjIv1Me8Foy6R",7
"426","F_eeTctm8tZFFu6FX","R_2V8Fjpz9v1KTEqR","62dc2f45630616c5920dcb75","4","6","5","7","10","8","3","9","2","1","Likable","Male",32,"White or Caucasian","Bachelor’s degree","4_advice",7,"F_vTawvGNAM9DTbYR","F_zev0nx0Xbza9t7z","F_spsKbfkPlT3eM8N","F_eeTctm8tZFFu6FX","F_rdKZweMde9RAQzD","F_eOPbcWdbr6f9o89","F_pGhLnbwBeXlrfBT","F_vAAySSnAcir9QPL","F_xh0FG9fPtcEcNyx","F_rrquzuXUWb2McPT",6
"427","F_eeTctm8tZFFu6FX","R_3PCbQxFU0mUsTT0","60fdf439667428ddf589f80f","4","8","10","1","2","9","7","3","6","5","Likable","Male",26,"White or Caucasian","Bachelor’s degree","7_advice",5,"F_vAAySSnAcir9QPL","F_rdKZweMde9RAQzD","F_eOPbcWdbr6f9o89","F_xh0FG9fPtcEcNyx","F_pGhLnbwBeXlrfBT","F_zev0nx0Xbza9t7z","F_eeTctm8tZFFu6FX","F_rrquzuXUWb2McPT","F_vTawvGNAM9DTbYR","F_spsKbfkPlT3eM8N",6
"428","F_eeTctm8tZFFu6FX","R_2QgMTDAafOte02S","63fd36ced691b83466652931","7","5","6","1","9","3","4","8","10","2","Likable","Male",56,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","1_advice",4,"F_eeTctm8tZFFu6FX","F_vTawvGNAM9DTbYR","F_rdKZweMde9RAQzD","F_xh0FG9fPtcEcNyx","F_spsKbfkPlT3eM8N","F_rrquzuXUWb2McPT","F_vAAySSnAcir9QPL","F_zev0nx0Xbza9t7z","F_eOPbcWdbr6f9o89","F_pGhLnbwBeXlrfBT",6
"429","F_eeTctm8tZFFu6FX","R_1DAcRRLeggK1aDV","615567110b3d6e418c6add32","7","1","10","6","8","3","5","2","4","9","Accurate","Male",31,"White or Caucasian","High school diploma or GED","1_advice",7,"F_eeTctm8tZFFu6FX","F_rrquzuXUWb2McPT","F_eOPbcWdbr6f9o89","F_pGhLnbwBeXlrfBT","F_spsKbfkPlT3eM8N","F_vAAySSnAcir9QPL","F_rdKZweMde9RAQzD","F_xh0FG9fPtcEcNyx","F_vTawvGNAM9DTbYR","F_zev0nx0Xbza9t7z",6
"430","F_eOPbcWdbr6f9o89","R_6RRrnTviAapDlcJ","5b5c3b266b25590001778ea1","3","10","9","1","8","4","5","7","6","2","Likable","Male",40,"Asian","Associates or technical degree","8_advice",7,"F_rrquzuXUWb2McPT","F_zev0nx0Xbza9t7z","F_vAAySSnAcir9QPL","F_eeTctm8tZFFu6FX","F_spsKbfkPlT3eM8N","F_vTawvGNAM9DTbYR","F_pGhLnbwBeXlrfBT","F_eOPbcWdbr6f9o89","F_rdKZweMde9RAQzD","F_xh0FG9fPtcEcNyx",8
"431","F_eOPbcWdbr6f9o89","R_3KBiGVUZQ5Y64T2","63d1679775944f49f3af5290","6","10","9","4","3","2","1","8","7","5","Likable","Male",47,"Black or African American","High school diploma or GED","9_advice",5,"F_vAAySSnAcir9QPL","F_zev0nx0Xbza9t7z","F_spsKbfkPlT3eM8N","F_xh0FG9fPtcEcNyx","F_pGhLnbwBeXlrfBT","F_rdKZweMde9RAQzD","F_vTawvGNAM9DTbYR","F_eeTctm8tZFFu6FX","F_eOPbcWdbr6f9o89","F_rrquzuXUWb2McPT",8
"432","F_p6GtSWtu4Pa3JDP","R_5yUkIHeJU1EjKqR","5f2f5cd4a0330f34f7f5f2fe","6","2","3","9","7","5","4","10","8","1","Likable","Female",30,"White or Caucasian","Bachelor’s degree","5_advice",7,"F_UT1tt9RkNiudDXz","F_YXHHH4EA6MT8eiZ","F_Zz6Ve5cC7HcBidr","F_bdz8kxPKvIwQFtT","F_p6GtSWtu4Pa3JDP","F_ZwPsLkLV22QcdYB","F_afNSDvm1suyI1kB","F_saRNtG3Voy3wMud","F_UchVyXbuc06IpgZ","F_e567UmbzU0pvlcJ",4
"433","F_Qb9ajJaV29FlfHj","R_29pk21zsKvPipVg","63b83d22b0c6655370984973","5","10","2","9","8","3","4","6","1","7","Likable","Female",29,"White or Caucasian","Bachelor’s degree","10_advice",7,"F_DOwPkAjsVUA7pQZ","F_6mRsw6XyeMbrRuh","F_6n8yU5rvBdx8mWJ","F_SE3qYKxgbtOGDVD","F_C2DFx7l8HSIdpMB","F_SN1CWjSfGlcIMsV","F_9slh31DfkNT7Oh3","F_DcawXnxN2Pu1s6B","F_DB2MdxBaNy36Zvb","F_Qb9ajJaV29FlfHj",8
"434","F_Qb9ajJaV29FlfHj","R_1OwZzhOKdY9v6PP","5eaecc764f192c59d0e8de52","5","3","4","10","8","1","7","6","9","2","Accurate","Female",48,"White or Caucasian","Bachelor’s degree","7_advice",7,"F_C2DFx7l8HSIdpMB","F_DB2MdxBaNy36Zvb","F_9slh31DfkNT7Oh3","F_SE3qYKxgbtOGDVD","F_6mRsw6XyeMbrRuh","F_6n8yU5rvBdx8mWJ","F_Qb9ajJaV29FlfHj","F_DcawXnxN2Pu1s6B","F_DOwPkAjsVUA7pQZ","F_SN1CWjSfGlcIMsV",8
"435","F_Qb9ajJaV29FlfHj","R_3EHlsuXpxirRlzz","5bddc463712eb800010d2e4d","9","4","6","3","7","2","5","1","8","10","Accurate","Female",27,"Black or African American","Bachelor’s degree","5_advice",7,"F_C2DFx7l8HSIdpMB","F_SN1CWjSfGlcIMsV","F_9slh31DfkNT7Oh3","F_DcawXnxN2Pu1s6B","F_Qb9ajJaV29FlfHj","F_DB2MdxBaNy36Zvb","F_DOwPkAjsVUA7pQZ","F_6n8yU5rvBdx8mWJ","F_6mRsw6XyeMbrRuh","F_SE3qYKxgbtOGDVD",8
"436","F_rdKZweMde9RAQzD","R_2c0myLKuCmuoFnW","6245c8c532cdc22633ecbf3f","7","1","2","5","3","8","6","9","4","10","Accurate","Male",27,"White or Caucasian","Bachelor’s degree","1_advice",6,"F_rdKZweMde9RAQzD","F_xh0FG9fPtcEcNyx","F_pGhLnbwBeXlrfBT","F_eOPbcWdbr6f9o89","F_rrquzuXUWb2McPT","F_vAAySSnAcir9QPL","F_eeTctm8tZFFu6FX","F_zev0nx0Xbza9t7z","F_vTawvGNAM9DTbYR","F_spsKbfkPlT3eM8N",6
"437","F_rdKZweMde9RAQzD","R_3ND0UtohqTmjwmF","595fdaa1d82b180001c6e460","3","10","7","6","1","8","4","9","5","2","Likable","Male",54,"White or Caucasian","Bachelor’s degree","3_advice",3,"F_spsKbfkPlT3eM8N","F_eeTctm8tZFFu6FX","F_rdKZweMde9RAQzD","F_vAAySSnAcir9QPL","F_xh0FG9fPtcEcNyx","F_zev0nx0Xbza9t7z","F_pGhLnbwBeXlrfBT","F_eOPbcWdbr6f9o89","F_vTawvGNAM9DTbYR","F_rrquzuXUWb2McPT",6
"438","F_rdKZweMde9RAQzD","R_eF1ERLRdmaAgMhz","5dd3269b7df219338fb2d3c4","2","1","8","10","6","9","3","5","4","7","Likable","Male",45,"White or Caucasian","High school diploma or GED","10_advice",5,"F_rrquzuXUWb2McPT","F_xh0FG9fPtcEcNyx","F_vAAySSnAcir9QPL","F_zev0nx0Xbza9t7z","F_eOPbcWdbr6f9o89","F_spsKbfkPlT3eM8N","F_pGhLnbwBeXlrfBT","F_vTawvGNAM9DTbYR","F_eeTctm8tZFFu6FX","F_rdKZweMde9RAQzD",6
"439","F_rdKZweMde9RAQzD","R_WCio6N20rM5ETo5","62f6a5e7bd056277be777c68","1","4","7","10","9","8","6","5","3","2","Likable","Male",19,"White or Caucasian","Some college, but no degree","3_advice",7,"F_xh0FG9fPtcEcNyx","F_rrquzuXUWb2McPT","F_rdKZweMde9RAQzD","F_eOPbcWdbr6f9o89","F_zev0nx0Xbza9t7z","F_spsKbfkPlT3eM8N","F_vTawvGNAM9DTbYR","F_eeTctm8tZFFu6FX","F_vAAySSnAcir9QPL","F_pGhLnbwBeXlrfBT",6
"440","F_RdYd39PfJo9Hdq9","R_1o7Rld7vOPD1HF1","603e370c5ed1c2db2c3bde24","6","4","7","8","2","9","5","3","1","10","Likable","Male",37,"White or Caucasian","Some college, but no degree","3_advice",7,"F_9Ks7ILke9fUQs7v","F_AjkW0hNtl913rz3","F_RdYd39PfJo9Hdq9","F_BET7hov8aDkiZOx","F_9BQ4IXgnLqB3oRj","F_AczV8tMxnVgiQh3","F_BDFXHQ0dXTUXbq1","F_AATGqTnExreKRi1","F_8j4noxw04iQGn61","F_BFLcss9x2Tvi9IR",5
"441","F_RdYd39PfJo9Hdq9","R_1FnDintxVorhVvY","580670eceee5dc00017584c6","9","8","7","5","4","3","2","6","1","10","Likable","Male",34,"White or Caucasian","High school diploma or GED","3_advice",7,"F_BDFXHQ0dXTUXbq1","F_9Ks7ILke9fUQs7v","F_RdYd39PfJo9Hdq9","F_BET7hov8aDkiZOx","F_AATGqTnExreKRi1","F_AjkW0hNtl913rz3","F_9BQ4IXgnLqB3oRj","F_AczV8tMxnVgiQh3","F_8j4noxw04iQGn61","F_BFLcss9x2Tvi9IR",5
"442","F_Rldzxw5991JTtdL","R_2rO4286d3KF2gpr","641e665144143d6ffe379ffe","7","10","9","3","4","2","8","1","6","5","Accurate","Male",38,"White or Caucasian","Bachelor’s degree","1_advice",5,"F_Rldzxw5991JTtdL","F_XsKLe8K7s6v7XFL","F_bDflVSCwQ5T32YV","F_cGwjIv1Me8Foy6R","F_W8a4AC7Hcq5au7n","F_aWOW8dtf77NGDUR","F_djxWmICEq9IbIgF","F_Y084SesxxMFrK1j","F_cu6ncOGl0003Vdf","F_UaS1pbP6buG9R5v",6
"443","F_Rldzxw5991JTtdL","R_0CEXtHYuhTEh1tv","62b072828cfef4de9971753b","2","5","1","10","8","3","4","9","7","6","Accurate","Male",26,"White or Caucasian","Associates or technical degree","9_advice",7,"F_aWOW8dtf77NGDUR","F_cu6ncOGl0003Vdf","F_cGwjIv1Me8Foy6R","F_UaS1pbP6buG9R5v","F_bDflVSCwQ5T32YV","F_W8a4AC7Hcq5au7n","F_Y084SesxxMFrK1j","F_djxWmICEq9IbIgF","F_Rldzxw5991JTtdL","F_XsKLe8K7s6v7XFL",6
"444","F_rrquzuXUWb2McPT","R_3MR8CnpcDAAsCLO","5eeeb45360a44437a971aebc","3","9","4","8","7","6","1","10","2","5","Likable","Male",22,"White or Caucasian","Some college, but no degree","5_advice",5,"F_rdKZweMde9RAQzD","F_zev0nx0Xbza9t7z","F_pGhLnbwBeXlrfBT","F_vAAySSnAcir9QPL","F_rrquzuXUWb2McPT","F_eOPbcWdbr6f9o89","F_eeTctm8tZFFu6FX","F_spsKbfkPlT3eM8N","F_xh0FG9fPtcEcNyx","F_vTawvGNAM9DTbYR",3
"445","F_saRNtG3Voy3wMud","R_72nBqosOP9gFjR7","641370f5a8d3826956778170","7","1","8","9","2","6","10","5","3","4","Likable","Female",32,"Black or African American","Associates or technical degree","1_advice",4,"F_saRNtG3Voy3wMud","F_Zz6Ve5cC7HcBidr","F_afNSDvm1suyI1kB","F_p6GtSWtu4Pa3JDP","F_e567UmbzU0pvlcJ","F_ZwPsLkLV22QcdYB","F_UchVyXbuc06IpgZ","F_bdz8kxPKvIwQFtT","F_YXHHH4EA6MT8eiZ","F_UT1tt9RkNiudDXz",7
"446","F_saRNtG3Voy3wMud","R_A5w4I6rsyuRMtPz","63acbf912d16917452e0bf4e","4","7","5","6","8","1","10","2","3","9","Accurate","Female",50,"White or Caucasian","Bachelor’s degree","2_advice",6,"F_bdz8kxPKvIwQFtT","F_saRNtG3Voy3wMud","F_Zz6Ve5cC7HcBidr","F_afNSDvm1suyI1kB","F_UchVyXbuc06IpgZ","F_e567UmbzU0pvlcJ","F_UT1tt9RkNiudDXz","F_YXHHH4EA6MT8eiZ","F_ZwPsLkLV22QcdYB","F_p6GtSWtu4Pa3JDP",7
"447","F_SE3qYKxgbtOGDVD","R_O2z93JNhJzhYJdn","61146530e197323f072eb6dc","9","1","8","5","10","3","4","2","7","6","Likable","Female",30,"Black or African American","Associates or technical degree","9_advice",6,"F_Qb9ajJaV29FlfHj","F_DB2MdxBaNy36Zvb","F_DcawXnxN2Pu1s6B","F_9slh31DfkNT7Oh3","F_6mRsw6XyeMbrRuh","F_SN1CWjSfGlcIMsV","F_DOwPkAjsVUA7pQZ","F_6n8yU5rvBdx8mWJ","F_SE3qYKxgbtOGDVD","F_C2DFx7l8HSIdpMB",7
"448","F_SE3qYKxgbtOGDVD","R_29j3WdvRu97jKqo","608981c1be83df6a5452398e","1","3","4","5","7","8","9","2","10","6","Likable","Female",35,"White or Caucasian","Bachelor’s degree","5_advice",7,"F_6n8yU5rvBdx8mWJ","F_DcawXnxN2Pu1s6B","F_9slh31DfkNT7Oh3","F_SN1CWjSfGlcIMsV","F_SE3qYKxgbtOGDVD","F_Qb9ajJaV29FlfHj","F_C2DFx7l8HSIdpMB","F_DB2MdxBaNy36Zvb","F_6mRsw6XyeMbrRuh","F_DOwPkAjsVUA7pQZ",7
