StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID2,QID3,QID21_First Click,QID21_Last Click,QID21_Page Submit,QID21_Click Count,QID10,QID11,QID12,QID13,QID14,QID15,QID16,QID17,QID18,QID19,Guess,Age,Gender,Ethnicity,Education,Comments,PROLIFIC_PID,Condition
2023-12-04 11:29:41,2023-12-04 11:37:35,IP Address,73.197.200.59,100,474,True,2023-12-04 11:37:36,R_3QX07GNlEm8d42p,,,,,40.8566,-74.8389,anonymous,EN,I agree to participate.,65086c7f03eb48d5537d2e17,17.469,275.203,300.056,20,54 feet,x = -2y,x15,13,5.05,-34,12,63°,3,4x2 + 32x + 48,3,30,Female,Other,Bachelor’s degree,,65086c7f03eb48d5537d2e17,Low
2023-12-04 11:30:02,2023-12-04 11:37:37,IP Address,73.158.161.202,100,454,True,2023-12-04 11:37:37,R_1H5AobYSgqTkhak,,,,,37.6868,-122.1496,anonymous,EN,I agree to participate.,653152792d528bf6b55c4448,12.261,293.663,300.116,12,36 feet,x = -2y,x8,9,5.05,-34,12,63°,-3,,6,53,Male,Asian,Bachelor’s degree,This is a good study. It brings back the mathematics side of me. It's been a while though.,653152792d528bf6b55c4448,High
2023-12-04 11:31:55,2023-12-04 11:37:58,IP Address,67.240.247.2,100,363,True,2023-12-04 11:37:59,R_21HxMuaKyYO87ys,,,,,43.9431,-76.0992,anonymous,EN,I agree to participate.,60ff5fb6cbf1bb7de9bf2801,9.247,290.043,300.013,35,113 feet,x = -2,x15,13,2.06,-22,6,117°,3,4x2 + 32x + 48,6,22,Female,White or Caucasian,Bachelor’s degree,,60ff5fb6cbf1bb7de9bf2801,Low
2023-12-04 11:32:12,2023-12-04 11:38:04,IP Address,35.137.229.146,100,352,True,2023-12-04 11:38:05,R_30fc5hVjmbvUiBJ,,,,,27.8485,-82.7944,anonymous,EN,I agree to participate.,63d15e1be853005ff591b935,19.901,295.098,300.026,19,54 feet,x = -2y,x15,13,2.06,-22,6,63°,3,4x2 + 16x + 48,5,43,Male,White or Caucasian,"Some college, but no degree",,63d15e1be853005ff591b935,High
2023-12-04 11:31:38,2023-12-04 11:38:07,IP Address,73.144.209.64,100,389,True,2023-12-04 11:38:08,R_3k6P8bcsVnPrhEA,,,,,42.6969,-84.5464,anonymous,EN,I agree to participate.,5d9be88c195db300128d652a,44.771,153.348,301.618,25,113 feet,x = -2y,x15,9,2.060154,42,6,180°,6,4x2 + 16x + 16,6,34,Female,White or Caucasian,"Some college, but no degree",,5d9be88c195db300128d652a,High
2023-12-04 11:31:07,2023-12-04 11:38:18,IP Address,172.220.117.129,100,431,True,2023-12-04 11:38:19,R_2AYH6T7rLqPdlH8,,,,,43.0725,-89.4491,anonymous,EN,I agree to participate.,653681c1d399b35dd1f194ab,18.238,298.176,300.031,28,113 feet,x = -2,x15,13,2.07,-34,6,63°,3,4x2 + 32x + 48,6,40,Female,White or Caucasian,"Some college, but no degree",,653681c1d399b35dd1f194ab,Low
2023-12-04 11:32:39,2023-12-04 11:38:20,IP Address,50.123.106.53,100,340,True,2023-12-04 11:38:20,R_31Rv9Yq9mLTmDxk,,,,,47.8388,-122.1985,anonymous,EN,I agree to participate.,651adee4c39c1b8ccfd30c2c,16.685,103.535,300.026,20,113 feet,x = -2,x15,13,2.06,-22,6,63°,-3,4x2 + 32x + 48,4,20,Female,Native Hawaiian or Other Pacific Islander,Bachelor’s degree,,651adee4c39c1b8ccfd30c2c,Low
2023-12-04 11:31:38,2023-12-04 11:38:27,IP Address,98.243.103.241,100,409,True,2023-12-04 11:38:28,R_tVW4J0jvmz0nilX,,,,,42.5403,-83.379,anonymous,EN,I agree to participate.,60d26711dc84670799dac6b8,39.131,272.957,300.012,9,108 feet,x = -2y,x15,13,5.05,-34,6,63°,,,3,36,Male,White or Caucasian,Bachelor’s degree,,60d26711dc84670799dac6b8,Low
2023-12-04 11:29:36,2023-12-04 11:38:30,IP Address,107.122.105.144,100,534,True,2023-12-04 11:38:31,R_3LdRE6BKMpqzSlv,,,,,33.9349,-84.3922,anonymous,EN,I agree to participate.,6562fbd1f6b4756ac64c4dbd,9.624,20.063,301.46,11,113 feet,x - 2 = y,x15,11,2.060154,42,8,180°,-3,4x2 + 16x + 16,7,71,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,6562fbd1f6b4756ac64c4dbd,Low
2023-12-04 11:32:19,2023-12-04 11:38:34,IP Address,173.75.27.251,100,375,True,2023-12-04 11:38:35,R_2XcA6uiF622S0BK,,,,,40.5457,-80.0508,anonymous,EN,I agree to participate.,63671bfc81a5eca4218b6417,19.023,297.1,300.129,20,113 feet,x = -2,x15,13,2.06,-34,6,63°,3,4x2 + 32x + 48,10,52,Male,Asian,Associates or technical degree,,63671bfc81a5eca4218b6417,Low
2023-12-04 11:31:41,2023-12-04 11:38:38,IP Address,174.61.86.217,100,416,True,2023-12-04 11:38:39,R_OscfetOxaKjYDKN,,,,,27.2621,-80.3835,anonymous,EN,I agree to participate.,64f386a35e66f7ad22b38ccf,8.547,286.786,300.092,111,36 feet,x - 2 = y,x15,9,2.06,-22,6,,,,6,49,Female,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",no,64f386a35e66f7ad22b38ccf,High
2023-12-04 11:22:45,2023-12-04 11:38:38,IP Address,66.27.151.21,100,953,True,2023-12-04 11:38:39,R_2v0b7r82XZyGwII,,,,,34.1468,-116.0629,anonymous,EN,I agree to participate.,646674819405d971b1c013b6,1.813,272.785,300.069,9,113 feet,x - 2 = y,x15,13,2.06,-34,6,117°,3,4x2 + 32x + 48,7,49,Male,Black or African American,Bachelor’s degree,,646674819405d971b1c013b6,Low
2023-12-04 11:33:07,2023-12-04 11:38:48,IP Address,67.245.236.180,100,341,True,2023-12-04 11:38:49,R_2QySjSUWqVzx5y9,,,,,40.6799,-74.0028,anonymous,EN,I agree to participate.,5953462b2d8f240001481c53,2.282,199.092,300.048,25,113 feet,x = -2,x8,13,5.05,-34,6,63°,3,4x2 + 32x + 48,8,28,Female,White or Caucasian,Bachelor’s degree,,5953462b2d8f240001481c53,High
2023-12-04 11:33:04,2023-12-04 11:38:52,IP Address,173.95.162.139,100,348,True,2023-12-04 11:38:53,R_SDHH0EKRkLP553b,,,,,35.7178,-78.8428,anonymous,EN,I agree to participate.,5d31266f466cc90019de4e43,2.833,279.835,301.92,25,113 feet,x = -2y,,13,2.06,14,10,63°,,,5,41,Female,Black or African American,Bachelor’s degree,,5d31266f466cc90019de4e43,High
2023-12-04 11:32:54,2023-12-04 11:38:54,IP Address,73.83.186.24,100,360,True,2023-12-04 11:38:54,R_6z16gBtHT8YFZ3r,,,,,47.5579,-122.1633,anonymous,EN,I agree to participate.,63ea6fc5092518554c9b8111,17.021,276.102,300.014,7,54 feet,x = -2,x15,13,,,6,63°,,4x2 + 32x + 48,6,40,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,63ea6fc5092518554c9b8111,Low
2023-12-04 11:32:15,2023-12-04 11:38:59,IP Address,108.88.222.83,100,404,True,2023-12-04 11:39:00,R_1ITcSSjJeQGT1Mn,,,,,35.2518,-90.0247,anonymous,EN,I agree to participate.,65304957819744cb14dd6428,11.563,290.174,300.028,19,113 feet,x = -2,x15,13,2.060154,-34,6,297°,3,4x2 + 16x + 16,6,51,Female,Black or African American,Bachelor’s degree,The study was great.,65304957819744cb14dd6428,Low
2023-12-04 11:33:07,2023-12-04 11:39:08,IP Address,24.231.128.220,100,360,True,2023-12-04 11:39:08,R_3kbv4VN6f9q23LG,,,,,46.5778,-87.4552,anonymous,EN,I agree to participate.,63e51bdade16b861346088b4,12.142,295.18,300.102,13,36 feet,x = -2,x15,13,2.06,14,6,63°,3,4x2 + 16x + 16,6,24,Male,White or Caucasian,Bachelor’s degree,,63e51bdade16b861346088b4,Low
2023-12-04 11:33:07,2023-12-04 11:39:10,IP Address,172.59.74.138,100,362,True,2023-12-04 11:39:11,R_6PXZfly4sfNQ1Rn,,,,,39.0537,-94.5906,anonymous,EN,I agree to participate.,5c2019f5cc850a0001b329e8,10.721,269.786,300.017,10,36 feet,x = -2y,x15,11,5.05,-22,12,63°,-3,4x2 + 16x + 48,4,45,Male,White or Caucasian,"Some college, but no degree",,5c2019f5cc850a0001b329e8,High
2023-12-04 11:33:22,2023-12-04 11:39:12,IP Address,172.56.73.131,100,350,True,2023-12-04 11:39:13,R_1oqcJxHC50WqlDz,,,,,28.5788,-81.4396,anonymous,EN,I agree to participate.,65417cf270afd2731d6baf38,8.745,124.155,300.013,11,54 feet,y = -2,x25,11,5.05,14,10,117°,-6,2x2 + 7x + 24,1,45,Female,White or Caucasian,Bachelor’s degree,,65417cf270afd2731d6baf38,Low
2023-12-04 11:33:19,2023-12-04 11:39:14,IP Address,162.227.44.246,100,355,True,2023-12-04 11:39:15,R_1pljJP0fY1DuOIl,,,,,35.4971,-97.733,anonymous,EN,I agree to participate.,647e00af96651278d30d298a,35.437,229.518,300.048,12,108 feet,x = -2,x15,13,2.06,-34,12,63°,3,4x2 + 32x + 48,5,57,Male,White or Caucasian,Bachelor’s degree,no,647e00af96651278d30d298a,Low
2023-12-04 11:31:07,2023-12-04 11:39:19,IP Address,169.236.78.23,100,491,True,2023-12-04 11:39:19,R_yq0c8w3dPtp37u9,,,,,37.3131,-120.4822,anonymous,EN,I agree to participate.,654090a7a998974e1e57e76f,7.134,298.683,300.072,14,36 feet,x = -2y,x15,15,5.05,-34,6,63°,-6,4x2 + 16x + 48,2,31,Female,White or Caucasian,Bachelor’s degree,,654090a7a998974e1e57e76f,Low
2023-12-04 11:32:10,2023-12-04 11:39:26,IP Address,100.10.90.194,100,436,True,2023-12-04 11:39:27,R_2BqtU7hJM7G9o70,,,,,41.874,-71.3844,anonymous,EN,I agree to participate.,5c23c03889f035000173d7d7,8.513,276.61,300.017,11,36 feet,x = -2y,x15,13,2.06,,6,,,,4,31,Female,Asian,Bachelor’s degree,,5c23c03889f035000173d7d7,High
2023-12-04 11:33:31,2023-12-04 11:39:27,IP Address,50.247.192.157,100,355,True,2023-12-04 11:39:28,R_3mf92svHQxuqDJg,,,,,42.6351,-71.3014,anonymous,EN,I agree to participate.,60ff1981688229d1e3eb43e9,5.506,271.47,300.109,15,54 feet,x = -2,2x5,13,2.06,42,12,117°,-3,4x2 + 16x + 16,2,58,Female,White or Caucasian,Bachelor’s degree,,60ff1981688229d1e3eb43e9,Low
2023-12-04 11:33:48,2023-12-04 11:39:31,IP Address,99.8.170.239,100,343,True,2023-12-04 11:39:32,R_3ivR8K2kIGYxoPy,,,,,42.5229,-82.8842,anonymous,EN,I agree to participate.,5fd0dc0d8dae67016ed65a54,2.928,240.587,300.069,25,113 feet,x - 2 = y,x15,13,5.05,-22,6,180°,3,4x2 + 16x + 48,5,32,Male,White or Caucasian,High school diploma or GED,,5fd0dc0d8dae67016ed65a54,High
2023-12-04 11:39:32,2023-12-04 11:39:32,IP Address,40.139.44.151,100,0,True,2023-12-04 11:39:33,R_yIypuncqih6WLsd,,,,,38.9064,-77.1278,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,614e2b2bd900d5f91096ac12,
2023-12-04 11:33:28,2023-12-04 11:39:40,IP Address,209.169.74.162,100,372,True,2023-12-04 11:39:41,R_3HMuqosg0wT4par,,,,,30.2257,-95.4924,anonymous,EN,I agree to participate.,56fa002e8425ef000b3a4276,5.004,294.813,301.435,53,108 feet,x = -2,x15,13,2.06,-34,6,117°,3,4x2 + 32x + 48,4,35,Male,White or Caucasian,Bachelor’s degree,,56fa002e8425ef000b3a4276,High
2023-12-04 11:33:30,2023-12-04 11:39:41,IP Address,172.59.168.25,100,370,True,2023-12-04 11:39:42,R_WjQLk09dbJPVbu9,,,,,38.662,-90.2889,anonymous,EN,I agree to participate.,5e42fc295135b5000cd20d0b,2.684,291.487,300.035,29,36 feet,x = -2,x15,9,5.05,-34,12,63°,-3,4x2 + 32x + 48,4,43,Female,White or Caucasian,Associates or technical degree,,5e42fc295135b5000cd20d0b,Low
2023-12-04 11:33:33,2023-12-04 11:39:45,IP Address,174.170.200.113,100,372,True,2023-12-04 11:39:46,R_2QtBniMPVCrBMFe,,,,,29.5977,-95.4545,anonymous,EN,I agree to participate.,629e2781136f152f6592f171,40.836,264.82,300.018,15,36 feet,x = -2,x15,13,5.05,-22,6,63°,3,4x2 + 32x + 48,8,29,Male,American Indian/Native American or Alaska Native,Bachelor’s degree,Very interesting study,629e2781136f152f6592f171,High
2023-12-04 11:33:59,2023-12-04 11:39:55,IP Address,184.191.118.136,100,356,True,2023-12-04 11:39:56,R_1LUVoKQYaFD60Qs,,,,,38.7591,-77.0924,anonymous,EN,I agree to participate.,610e261185e9ea713c044534,27.498,282.975,300.749,16,113 feet,x - 2 = y,x15,13,2.06,-34,12,63°,3,,9,31,Male,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",NA,610e261185e9ea713c044534,Low
2023-12-04 11:34:32,2023-12-04 11:39:56,IP Address,24.6.136.93,100,324,True,2023-12-04 11:39:56,R_1kHX7u5i6KQYwDp,,,,,37.4152,-122.1224,anonymous,EN,I agree to participate.,5d012930cfeb82001817c9c9,12.884,293.395,300.11,19,113 feet,x = -2,x15,13,2.06,-34,6,63°,3,4x2 + 32x + 48,6,33,Female,Asian,Bachelor’s degree,,5d012930cfeb82001817c9c9,High
2023-12-04 11:33:22,2023-12-04 11:39:59,IP Address,47.132.43.221,100,397,True,2023-12-04 11:39:59,R_2PA7AGivWtry5oS,,,,,35.4666,-79.1758,anonymous,EN,I agree to participate.,64b3ebc9ad6778799f835dcb,13.651,149.36,300.112,12,36 feet,x = -2y,x25,9,2.07,42,12,63°,-3,4x2 + 16x + 48,3,36,Female,Black or African American,High school diploma or GED,,64b3ebc9ad6778799f835dcb,High
2023-12-04 11:33:58,2023-12-04 11:40:01,IP Address,174.168.48.240,100,363,True,2023-12-04 11:40:02,R_3EXd7YVnVv0db9f,,,,,41.5557,-72.6632,anonymous,EN,I agree to participate.,60fe3ebe79bcffa30c2aef75,33.873,288.972,300.015,6,113 feet,x = -2y,x15,13,2.06,,,,,,3,22,Female,White or Caucasian,High school diploma or GED,,60fe3ebe79bcffa30c2aef75,High
2023-12-04 11:23:32,2023-12-04 11:40:03,IP Address,73.206.20.93,100,991,True,2023-12-04 11:40:04,R_8xeB58UFk4CBrbP,,,,,29.9762,-95.6401,anonymous,EN,I agree to participate.,6266aa7132e3a5bf1631ac1b,16.495,249.378,300.175,12,36 feet,x = -2,x15,9,2.060154,42,10,180°,-6,2x2 + 7x + 24,2,52,Female,White or Caucasian,Bachelor’s degree,no,6266aa7132e3a5bf1631ac1b,High
2023-12-04 11:33:11,2023-12-04 11:40:10,IP Address,73.174.218.67,100,419,True,2023-12-04 11:40:11,R_2qjSavtMhuNpIyc,,,,,40.3469,-79.8689,anonymous,EN,I agree to participate.,6419cedec2078147e5682474,36.466,214.7,300.008,10,113 feet,x = -2,x15,13,2.06,-34,6,63°,3,4x2 + 32x + 48,7,48,Male,White or Caucasian,Associates or technical degree,,6419cedec2078147e5682474,Low
2023-12-04 11:30:07,2023-12-04 11:40:29,IP Address,169.239.205.65,100,622,True,2023-12-04 11:40:30,R_3Rk04Bs45uA67iz,,,,,37.751,-97.822,anonymous,EN,I agree to participate.,63db74b49b4a80525a557a61,11.534,286.334,300.186,17,113 feet,x - 2 = y,x15,13,5.05,-22,6,117°,3,4x2 + 32x + 48,8,24,Male,Black or African American,High school diploma or GED,none,63db74b49b4a80525a557a61,High
2023-12-04 11:35:14,2023-12-04 11:40:38,IP Address,108.30.96.159,100,324,True,2023-12-04 11:40:39,R_2v69Ur9L0NySgIN,,,,,40.7041,-73.6184,anonymous,EN,I agree to participate.,5fd18d125e1f92195b1717bc,3.209,126.867,300.015,41,54 feet,x = -2y,x25,13,2.07,-34,6,117°,-3,4x2 + 16x + 16,2,26,Male,Black or African American,Bachelor’s degree,,5fd18d125e1f92195b1717bc,Low
2023-12-04 11:33:51,2023-12-04 11:40:51,IP Address,64.20.146.118,100,419,True,2023-12-04 11:40:51,R_2RWBdFRMqanpseR,,,,,32.2508,-80.8718,anonymous,EN,I agree to participate.,643fd5909ac8a299c4442438,6.941,283.595,301.21,97,113 feet,x = -2,x8,13,2.060154,-34,6,117°,3,4x2 + 32x + 48,8,51,Male,Black or African American,Bachelor’s degree,,643fd5909ac8a299c4442438,Low
2023-12-04 11:32:36,2023-12-04 11:40:51,IP Address,174.28.13.214,100,494,True,2023-12-04 11:40:52,R_3s03tuByDMygUib,,,,,35.2485,-106.6818,anonymous,EN,I agree to participate.,5ded9996838b4f45b83bb3f9,12.021,298.334,300.144,24,113 feet,x = -2y,x15,13,2.06,-22,12,180°,3,,3,71,Female,White or Caucasian,"Some college, but no degree","No technical issues or other problems in this study, thank you.",5ded9996838b4f45b83bb3f9,High
2023-12-04 11:34:20,2023-12-04 11:41:01,IP Address,47.207.7.59,100,400,True,2023-12-04 11:41:02,R_3Jh0KGuPBZY34qU,,,,,28.0036,-82.5592,anonymous,EN,I agree to participate.,63f8d1f60a74a7e7fb4febd6,6.7,291.268,300.035,49,113 feet,x = -2,x15,13,2.060154,-34,,,,4x2 + 16x + 16,6,39,Female,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,63f8d1f60a74a7e7fb4febd6,High
2023-12-04 11:41:04,2023-12-04 11:41:04,IP Address,172.56.90.213,100,0,True,2023-12-04 11:41:05,R_p5CzCvjFkZxMCuR,,,,,29.4812,-98.3435,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,5ed0539cc810201300401301,
2023-12-04 11:33:49,2023-12-04 11:41:06,IP Address,107.195.54.63,100,436,True,2023-12-04 11:41:07,R_5Bm0914AVe9Ob7z,,,,,30.4588,-91.0581,anonymous,EN,I agree to participate.,5f7e6f9c1212c514f9437e3a,1.592,70.041,301.126,10,54 feet,x = -2,x15,11,5.05,-22,8,180°,-3,4x2 + 32x + 48,1,21,Male,Black or African American,High school diploma or GED,,5f7e6f9c1212c514f9437e3a,High
2023-12-04 11:41:11,2023-12-04 11:41:11,IP Address,198.37.252.6,100,0,True,2023-12-04 11:41:12,R_2OPx3VbyiogMhGT,,,,,38.2132,-84.5455,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,5e29dc4721a5f20481c70274,
2023-12-04 11:41:15,2023-12-04 11:41:15,IP Address,174.126.6.38,100,0,True,2023-12-04 11:41:16,R_9TR85A3aFIHMAx3,,,,,37.2304,-95.7004,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,5dd2f94a238a913096c52317,
2023-12-04 11:35:17,2023-12-04 11:41:16,IP Address,45.26.2.37,100,358,True,2023-12-04 11:41:17,R_3EW41rimibJpoau,,,,,35.8639,-78.535,anonymous,EN,I agree to participate.,6361b846bf7ec695367cbfee,0.8,285.701,300.016,20,113 feet,x = -2,x8,11,2.06,,8,,,,3,35,Male,Black or African American,Bachelor’s degree,,6361b846bf7ec695367cbfee,Low
2023-12-04 11:34:51,2023-12-04 11:41:17,IP Address,45.51.5.36,100,385,True,2023-12-04 11:41:18,R_3eymFK1ZKArHAJU,,,,,33.762,-117.9325,anonymous,EN,I agree to participate.,656624b0ff00776d2d29d4b5,57.756,282.666,300.106,6,113 feet,y = -2,x15,13,2.06,,,,,,3,38,Female,Asian,Bachelor’s degree,Yes I'd like to participate in the follow up survey.,656624b0ff00776d2d29d4b5,Low
2023-12-04 11:34:19,2023-12-04 11:41:20,IP Address,70.15.182.15,100,421,True,2023-12-04 11:41:21,R_2qkqbuV98uGhcw8,,,,,40.296,-75.9894,anonymous,EN,I agree to participate.,604397dd75ab0c367e5f2604,81.393,298.177,300.041,29,113 feet,x = -2,x8,13,2.06,-34,6,117°,3,4x2 + 32x + 48,8,36,Male,White or Caucasian,Bachelor’s degree,,604397dd75ab0c367e5f2604,Low
2023-12-04 11:35:03,2023-12-04 11:41:26,IP Address,150.210.231.30,100,382,True,2023-12-04 11:41:26,R_28Io2vMG64IKDmR,,,,,40.7428,-73.9712,anonymous,EN,I agree to participate.,5e70636370147a63fecbdea3,24.173,285.29,301.323,48,113 feet,x = -2,x15,13,2.06,-34,6,63°,3,4x2 + 32x + 48,10,28,Male,White or Caucasian,Bachelor’s degree,,5e70636370147a63fecbdea3,High
2023-12-04 11:35:04,2023-12-04 11:41:26,IP Address,99.47.52.156,100,382,True,2023-12-04 11:41:27,R_ysu6BYLSPxkAnGV,,,,,29.4187,-98.6882,anonymous,EN,I agree to participate.,5f931063e3ae1f094b740dff,3.58,224.539,300.012,7,54 feet,x - 2 = y,x15,,,,,,,,2,33,Male,White or Caucasian,Associates or technical degree,,5f931063e3ae1f094b740dff,High
2023-12-04 11:32:12,2023-12-04 11:41:32,IP Address,99.34.197.249,100,560,True,2023-12-04 11:41:32,R_2dTuaaaIpBeSJXH,,,,,34.8504,-92.4089,anonymous,EN,I agree to participate.,5a9262251eda410001360b2c,15.914,295.553,300.014,8,54 feet,x = -2y,x15,13,2.07,,8,,,4x2 + 32x + 48,4,40,Female,Other,High school diploma or GED,,5a9262251eda410001360b2c,High
2023-12-04 11:35:21,2023-12-04 11:41:43,IP Address,172.58.124.104,100,381,True,2023-12-04 11:41:43,R_3Mm7szNrtxNixsy,,,,,42.3575,-83.2162,anonymous,EN,I agree to participate.,6555f3f23d4f8420c0f1fd50,1.521,292.259,300.083,16,113 feet,x = -2,x8,13,2.07,42,8,180°,-6,4x2 + 16x + 48,6,68,Female,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,6555f3f23d4f8420c0f1fd50,Low
2023-12-04 11:30:22,2023-12-04 11:41:52,IP Address,149.75.61.115,100,690,True,2023-12-04 11:41:53,R_1fko27lHDmyZke1,,,,,41.5873,-87.5103,anonymous,EN,I agree to participate.,64812265e9739eed0d51977f,64.514,84.297,300.093,10,36 feet,x = -2y,x8,15,2.06,-34,6,63°,-3,4x2 + 32x + 48,5,69,Female,White or Caucasian,Bachelor’s degree,,64812265e9739eed0d51977f,Low
2023-12-04 11:35:36,2023-12-04 11:41:56,IP Address,98.161.223.19,100,380,True,2023-12-04 11:41:56,R_3D9FCaML4AvewuZ,,,,,33.4342,-111.8454,anonymous,EN,I agree to participate.,656374c13999ef1271a18b02,49.978,215.232,300.13,11,54 feet,x = -2y,x8,13,5.05,-34,6,63°,-3,4x2 + 32x + 48,5,32,Female,White or Caucasian,Bachelor’s degree,,656374c13999ef1271a18b02,High
2023-12-04 11:36:13,2023-12-04 11:41:58,IP Address,108.30.253.188,100,345,True,2023-12-04 11:41:59,R_3P7iz3yPVpm2YDY,,,,,40.6295,-74.0938,anonymous,EN,I agree to participate.,6070fa4b22640f1d2b78c5a7,3.855,293.575,300.054,37,113 feet,y = -2,x15,13,2.06,-34,6,63°,3,4x2 + 16x + 48,10,23,Other,Other,Bachelor’s degree,,6070fa4b22640f1d2b78c5a7,Low
2023-12-04 11:28:11,2023-12-04 11:42:06,IP Address,73.104.16.111,100,835,True,2023-12-04 11:42:07,R_a5fAFeSCn8eKqRj,,,,,30.161,-81.7311,anonymous,EN,I agree to participate.,6085bb66296b0a411198d8fd,18.073,85.303,300.025,12,36 feet,x = -2y,x25,15,5.05,-22,12,117°,-3,4x2 + 16x + 48,3,37,Male,Black or African American,"Some college, but no degree",,6085bb66296b0a411198d8fd,Low
2023-12-04 11:33:05,2023-12-04 11:42:26,IP Address,172.11.134.116,100,561,True,2023-12-04 11:42:27,R_ykE8olUjhslkFJ7,,,,,32.7546,-96.2826,anonymous,EN,I agree to participate.,63d60e3ca4fa1f7b4bf61e82,9.581,297.48,300.025,37,113 feet,x = -2y,x15,13,2.06,-34,12,,,,4,54,Male,Black or African American,High school diploma or GED,None comments.,63d60e3ca4fa1f7b4bf61e82,High
2023-12-04 11:36:04,2023-12-04 11:42:31,IP Address,66.25.211.219,100,387,True,2023-12-04 11:42:32,R_2e3dYeau6A7C6UO,,,,,32.9569,-96.6746,anonymous,EN,I agree to participate.,65683afbf2004647e12d29dc,39.806,239.926,300.128,17,113 feet,x = -2,x15,13,2.06,,,,,,3,26,Female,Other,Bachelor’s degree,,65683afbf2004647e12d29dc,Low
2023-12-04 11:36:51,2023-12-04 11:42:35,IP Address,172.91.212.203,100,343,True,2023-12-04 11:42:36,R_3PZT3LNWUmmjoTu,,,,,34.3975,-118.5568,anonymous,EN,I agree to participate.,5fbd42937610c10b8f1059d4,36.716,282.996,300.124,15,36 feet,x = -2y,x15,11,2.06,-34,6,63°,-6,4x2 + 32x + 48,5,31,Female,White or Caucasian,Bachelor’s degree,,5fbd42937610c10b8f1059d4,High
2023-12-04 11:35:41,2023-12-04 11:42:37,IP Address,68.42.190.23,100,416,True,2023-12-04 11:42:38,R_1Houzd72bjhFaRu,,,,,42.518,-83.1576,anonymous,EN,I agree to participate.,5ea340a26c3ed82b0dbd4d9f,21.086,87.752,300.162,10,54 feet,x = -2,x15,9,5.05,14,12,,,,4,34,Female,White or Caucasian,"Some college, but no degree",,5ea340a26c3ed82b0dbd4d9f,High
2023-12-04 11:36:42,2023-12-04 11:43:02,IP Address,12.145.113.150,100,379,True,2023-12-04 11:43:02,R_2VIWjt406GbGjal,,,,,33.8081,-85.7852,anonymous,EN,I agree to participate.,572041d6fd3a5200093c1295,6.801,293.162,301.1,13,36 feet,x = -2y,2x5,11,2.060154,14,8,63°,6,4x2 + 16x + 48,1,40,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","Despite lots of education, I'm math-challenged. ",572041d6fd3a5200093c1295,Low
2023-12-04 11:35:20,2023-12-04 11:43:02,IP Address,158.140.60.135,100,462,True,2023-12-04 11:43:03,R_3MQ1SzbI75AKvls,,,,,36.1549,-116.0177,anonymous,EN,I agree to participate.,5bdfb648484288000130dad0,6.511,282.737,301.498,30,108 feet,x = -2,x15,13,5.05,-22,12,117°,6,4x2 + 32x + 48,2,31,Male,White or Caucasian,High school diploma or GED,N/A,5bdfb648484288000130dad0,Low
2023-12-04 11:36:24,2023-12-04 11:43:08,IP Address,172.59.9.63,100,403,True,2023-12-04 11:43:08,R_1FA0CLcuvxcow8H,,,,,41.2045,-73.1988,anonymous,EN,I agree to participate.,6554dc99bf5ebccc0672be3d,10.172,299.617,300.024,10,113 feet,y = -2,x15,11,,-22,12,63°,-6,4x2 + 32x + 48,4,43,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,6554dc99bf5ebccc0672be3d,High
2023-12-04 11:37:37,2023-12-04 11:43:16,IP Address,65.125.103.2,100,339,True,2023-12-04 11:43:16,R_2v67lEjn2kQpW5l,,,,,44.0358,-123.0576,anonymous,EN,I agree to participate.,606f3c95cbb4f981c7a17a9c,16.702,293.007,300.114,9,113 feet,x = -2y,x15,15,2.06,-34,6,63°,3,,4,22,Male,White or Caucasian,"Some college, but no degree",,606f3c95cbb4f981c7a17a9c,Low
