"","ResponseId","PROLIFIC_PID","ranking_1","ranking_2","ranking_3","ranking_4","ranking_5","ranking_6","ranking_7","ranking_8","ranking_9","ranking_10","Condition","gender","age","ethnicity","education","name","Advice","duplicates","url.0.URL","url.1.URL","url.2.URL","url.3.URL","url.4.URL","url.5.URL","url.6.URL","url.7.URL","url.8.URL","url.9.URL","Target"
"400","R_2D0o69l6vmJYo3J","63f7a77c747a28d5fbcfede9","9","3","10","1","6","2","5","8","7","4","Likable","Female",31,"Black or African American","Associates or technical degree","9_advice",7,FALSE,"F_12s9TGUgS0qHAq7","F_12r0RshbNJLfE1Z","F_1CD74E5ONr28NNw","F_10oejnEV2ERi5HX","F_12awRKxduNjMyEk","F_10YiUUKrh7JgI30","F_1CecDFT0KKP76GX","F_1Fb3bFSft2sboNG","F_1IMfBA6RxONJjkS","F_1K1t4tjbmrfAK47","F_1IMfBA6RxONJjkS"
"401","R_2QgMTDAafOte02S","63fd36ced691b83466652931","7","5","6","1","9","3","4","8","10","2","Likable","Male",56,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","1_advice",4,FALSE,"F_eeTctm8tZFFu6FX","F_vTawvGNAM9DTbYR","F_rdKZweMde9RAQzD","F_xh0FG9fPtcEcNyx","F_spsKbfkPlT3eM8N","F_rrquzuXUWb2McPT","F_vAAySSnAcir9QPL","F_zev0nx0Xbza9t7z","F_eOPbcWdbr6f9o89","F_pGhLnbwBeXlrfBT","F_eeTctm8tZFFu6FX"
"402","R_bJwPvCgThKYnWmZ","5c11f3face422b0001d69416","3","1","4","2","7","5","8","10","9","6","Likable","Male",39,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5_advice",1,FALSE,"F_1pMyxId534OOBIU","F_1mrqtqp6pXX5bRw","F_1cSL5Dlk3so8Qbs","F_1gcqHGx99dsU613","F_216tuE7djcP5pdf","F_1dh5rEyzeewfHUq","F_1rcuPXlQG7SB8fx","F_1l45HlWyABVMmUO","F_22PRBS7sAKesi1e","F_1l4RdX9meeYIQHv","F_216tuE7djcP5pdf"
"403","R_3enw1neG4nRIvwl","5f067f5d65bf871ea04329ed","10","4","5","9","1","6","8","2","7","3","Accurate","Female",31,"White or Caucasian","Bachelor’s degree","9_advice",7,FALSE,"F_2YEQ2B2ewOLSors","F_2QxnIdBoovHjjYQ","F_2OUPUqsP5PYUw8t","F_2VlvJu7bcKL3C8U","F_2R4Vx6rPeJ8QCL6","F_2WINUPBCKOdHz6J","F_2DOIr8Hxz10zA5n","F_25sXyX3UPSCmm26","F_2V2ckr3pz3KUvAJ","F_2TvB6UWTDe0NVy6","F_2V2ckr3pz3KUvAJ"
"404","R_2722c5mGrF0whQu","636eef4c2fa8b09cc41bba0e","8","9","3","6","4","7","2","10","5","1","Likable","Female",48,"White or Caucasian","Bachelor’s degree","6_advice",3,FALSE,"F_1LC3xa0eqEaRlyU","F_1QbwEf4Nbyt0CrA","F_1LNbhp7By5V2P9z","F_1LwiPfy6dIh9SRq","F_1ghdLASNWhsSnP5","F_1ezR34bv5nNEhLY","F_1hGB5DuTOaOCGsE","F_1dFasm2Tcbncr9Y","F_1gpywMhp6rK6IUY","F_1NaaAojAuyPxT8k","F_1ezR34bv5nNEhLY"
"405","R_9F9efQbTAYO3oWd","5bd9f569eb22f2000183df4e","4","10","8","9","3","6","1","5","7","2","Likable","Female",46,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","9_advice",4,FALSE,"F_C2DFx7l8HSIdpMB","F_SE3qYKxgbtOGDVD","F_6mRsw6XyeMbrRuh","F_Qb9ajJaV29FlfHj","F_DcawXnxN2Pu1s6B","F_6n8yU5rvBdx8mWJ","F_DOwPkAjsVUA7pQZ","F_DB2MdxBaNy36Zvb","F_9slh31DfkNT7Oh3","F_SN1CWjSfGlcIMsV","F_9slh31DfkNT7Oh3"
"406","R_3QPKGmO154pBM74","59598e604c20120001517c99","8","6","5","3","1","4","7","9","10","2","Likable","Male",39,"White or Caucasian","Some college, but no degree","7_advice",5,FALSE,"F_3luxiABX8flWKck","F_3n9mtYUejGwTCKm","F_3kiaDZn4cpU5p72","F_3iL4KwJpeNyIPJ6","F_3fSOlW9p8N8ewto","F_3Rmdi1Wk3hFqlXN","F_3rNwdLykFI43rWW","F_3nd3SeNdJ4L8Bt8","F_3q8ndAoNJ0R4Wbo","F_3lxitubjKJvf8Yz","F_3rNwdLykFI43rWW"
"407","R_1LO6bxaOApVEwiQ","642f45dda7fbedcf5a96c451","9","2","10","1","5","3","4","8","6","7","Accurate","Female",49,"White or Caucasian","Some college, but no degree","10_advice",4,FALSE,"F_1k0T4yHXh6oltUO","F_1okjeLNnnE0ptZi","F_21FycR1TezOTMM1","F_1mf0eh5BWIr0Sg5","F_1jWgE6Xc6XpSFIJ","F_1hJZqTl8MA7HPUq","F_25EoTM2h4cFmj5U","F_1ikThkbbMIMMH0I","F_1o0Y2nbMjXZ1Jls","F_24P3Bk4Nz9Nk3OZ","F_24P3Bk4Nz9Nk3OZ"
"408","R_1LXASkzrf3NwY90","5ce83f6ffdd26c00193b9611","2","9","1","10","3","7","5","6","8","4","Likable","Male",54,"White or Caucasian","Bachelor’s degree","6_advice",5,FALSE,"F_AATGqTnExreKRi1","F_9Ks7ILke9fUQs7v","F_8j4noxw04iQGn61","F_BFLcss9x2Tvi9IR","F_AjkW0hNtl913rz3","F_BET7hov8aDkiZOx","F_9BQ4IXgnLqB3oRj","F_RdYd39PfJo9Hdq9","F_BDFXHQ0dXTUXbq1","F_AczV8tMxnVgiQh3","F_BET7hov8aDkiZOx"
"409","R_ApTu4C7exZ6uI37","5bc0ac845a09ea00012e2d30","1","8","9","2","3","4","6","10","5","7","Likable","Female",35,"White or Caucasian","Some college, but no degree","10_advice",5,FALSE,"F_DB2MdxBaNy36Zvb","F_SN1CWjSfGlcIMsV","F_Qb9ajJaV29FlfHj","F_9slh31DfkNT7Oh3","F_DOwPkAjsVUA7pQZ","F_6n8yU5rvBdx8mWJ","F_DcawXnxN2Pu1s6B","F_6mRsw6XyeMbrRuh","F_SE3qYKxgbtOGDVD","F_C2DFx7l8HSIdpMB","F_C2DFx7l8HSIdpMB"
"410","R_1psxiHozGJW61rA","63bfe3ecac5ad9d9ab40a643","2","8","6","4","3","5","7","10","1","9","Likable","Female",56,"White or Caucasian","High school diploma or GED","7_advice",3,FALSE,"F_6n8yU5rvBdx8mWJ","F_SE3qYKxgbtOGDVD","F_DOwPkAjsVUA7pQZ","F_C2DFx7l8HSIdpMB","F_Qb9ajJaV29FlfHj","F_SN1CWjSfGlcIMsV","F_9slh31DfkNT7Oh3","F_DcawXnxN2Pu1s6B","F_6mRsw6XyeMbrRuh","F_DB2MdxBaNy36Zvb","F_9slh31DfkNT7Oh3"
"411","R_2azbSPPgXpxfuLl","5c919b521878b00001222d15","3","6","7","1","5","4","8","2","9","10","Likable","Female",23,"White or Caucasian","Associates or technical degree","3_advice",5,FALSE,"F_2flbSZ3386sePEL","F_2tm9Iv45wzDeg7l","F_2ePD2jGJu5LQOIU","F_2wh2IDjsftRJb8j","F_2eOQV6PXKbOAo65","F_2xY7c4yHNgf5XQr","F_2dG79BQ86EYC6xy","F_2bIBgJo4SNw0OGt","F_2bNMbNUHwOsjSfQ","F_2fy2vQzo7RiLI29","F_2ePD2jGJu5LQOIU"
"412","R_3nxFynSY86OKd7D","64135b2efa1c09f8a0b91bd4","10","1","6","7","8","4","5","9","3","2","Likable","Female",35,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","4_advice",7,FALSE,"F_UT1tt9RkNiudDXz","F_e567UmbzU0pvlcJ","F_afNSDvm1suyI1kB","F_ZwPsLkLV22QcdYB","F_UchVyXbuc06IpgZ","F_YXHHH4EA6MT8eiZ","F_bdz8kxPKvIwQFtT","F_saRNtG3Voy3wMud","F_Zz6Ve5cC7HcBidr","F_p6GtSWtu4Pa3JDP","F_ZwPsLkLV22QcdYB"
"413","R_2qdQz7Xd75e6LFk","5baac103748f990001a1101e","7","10","5","6","9","8","2","4","1","3","Likable","Female",61,"White or Caucasian","Bachelor’s degree","1_advice",7,FALSE,"F_2flbSZ3386sePEL","F_2xY7c4yHNgf5XQr","F_2eOQV6PXKbOAo65","F_2bIBgJo4SNw0OGt","F_2wh2IDjsftRJb8j","F_2tm9Iv45wzDeg7l","F_2ePD2jGJu5LQOIU","F_2dG79BQ86EYC6xy","F_2fy2vQzo7RiLI29","F_2bNMbNUHwOsjSfQ","F_2flbSZ3386sePEL"
"414","R_1Fhs20OJ4eVQvYN","593d38ef06c3b80001d673f8","6","5","2","9","10","7","1","4","3","8","Accurate","Female",37,"White or Caucasian","Bachelor’s degree","6_advice",7,FALSE,"F_2V2ckr3pz3KUvAJ","F_2OUPUqsP5PYUw8t","F_2TvB6UWTDe0NVy6","F_2WINUPBCKOdHz6J","F_2YEQ2B2ewOLSors","F_2VlvJu7bcKL3C8U","F_2R4Vx6rPeJ8QCL6","F_2QxnIdBoovHjjYQ","F_25sXyX3UPSCmm26","F_2DOIr8Hxz10zA5n","F_2VlvJu7bcKL3C8U"
"415","R_2tAs5ZqUHVBlzwU","5e2b74daae56b71b9d24d89b","2","7","5","6","4","9","8","3","10","1","Likable","Female",67,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","2_advice",9,FALSE,"F_1hGB5DuTOaOCGsE","F_1dFasm2Tcbncr9Y","F_1gpywMhp6rK6IUY","F_1NaaAojAuyPxT8k","F_1LwiPfy6dIh9SRq","F_1ezR34bv5nNEhLY","F_1LC3xa0eqEaRlyU","F_1ghdLASNWhsSnP5","F_1QbwEf4Nbyt0CrA","F_1LNbhp7By5V2P9z","F_1dFasm2Tcbncr9Y"
"416","R_2TNnTaHZIWI741G","5c7560f14f23e50016135028","1","5","7","8","10","9","6","4","3","2","Accurate","Female",70,"White or Caucasian","Bachelor’s degree","3_advice",3,FALSE,"F_12s9TGUgS0qHAq7","F_1CD74E5ONr28NNw","F_10YiUUKrh7JgI30","F_1K1t4tjbmrfAK47","F_1Fb3bFSft2sboNG","F_12awRKxduNjMyEk","F_1CecDFT0KKP76GX","F_12r0RshbNJLfE1Z","F_10oejnEV2ERi5HX","F_1IMfBA6RxONJjkS","F_10YiUUKrh7JgI30"
"417","R_2agfX1TixkgCcGy","5f5d967f60d7fa5fdca4cc4f","10","9","5","6","3","4","2","1","8","7","Likable","Female",30,"Asian","Bachelor’s degree","10_advice",5,FALSE,"F_2fy2vQzo7RiLI29","F_2dG79BQ86EYC6xy","F_2xY7c4yHNgf5XQr","F_2tm9Iv45wzDeg7l","F_2wh2IDjsftRJb8j","F_2eOQV6PXKbOAo65","F_2bIBgJo4SNw0OGt","F_2flbSZ3386sePEL","F_2bNMbNUHwOsjSfQ","F_2ePD2jGJu5LQOIU","F_2ePD2jGJu5LQOIU"
"418","R_2uTEjsydrLoMMbi","644937c89b446a14875aed54","2","3","5","9","4","7","8","10","6","1","Accurate","Female",54,"Black or African American","Bachelor’s degree","6_advice",6,FALSE,"F_1jWgE6Xc6XpSFIJ","F_1o0Y2nbMjXZ1Jls","F_25EoTM2h4cFmj5U","F_24P3Bk4Nz9Nk3OZ","F_1hJZqTl8MA7HPUq","F_1k0T4yHXh6oltUO","F_1ikThkbbMIMMH0I","F_21FycR1TezOTMM1","F_1okjeLNnnE0ptZi","F_1mf0eh5BWIr0Sg5","F_1k0T4yHXh6oltUO"
"419","R_tRl92BBEJkk3k5j","5e0e1b8800a6bf000a694f79","8","5","4","7","10","9","6","1","2","3","Accurate","Female",29,"White or Caucasian","Bachelor’s degree","4_advice",5,FALSE,"F_2DOIr8Hxz10zA5n","F_2OUPUqsP5PYUw8t","F_2V2ckr3pz3KUvAJ","F_2QxnIdBoovHjjYQ","F_2YEQ2B2ewOLSors","F_2WINUPBCKOdHz6J","F_2VlvJu7bcKL3C8U","F_25sXyX3UPSCmm26","F_2R4Vx6rPeJ8QCL6","F_2TvB6UWTDe0NVy6","F_2QxnIdBoovHjjYQ"
"420","R_2cqkQb9trgqKSCu","5d9c67b131544d00101daef1","3","4","5","10","1","9","7","2","6","8","Likable","Female",34,"White or Caucasian","Some college, but no degree","7_advice",6,FALSE,"F_p6GtSWtu4Pa3JDP","F_YXHHH4EA6MT8eiZ","F_saRNtG3Voy3wMud","F_ZwPsLkLV22QcdYB","F_e567UmbzU0pvlcJ","F_afNSDvm1suyI1kB","F_UT1tt9RkNiudDXz","F_Zz6Ve5cC7HcBidr","F_bdz8kxPKvIwQFtT","F_UchVyXbuc06IpgZ","F_UT1tt9RkNiudDXz"
"421","R_PZIc7JYYaotFCEN","5f5bcd84009333376363c9aa","3","8","2","10","5","1","6","4","9","7","Accurate","Female",43,"White or Caucasian","Bachelor’s degree","10_advice",7,FALSE,"F_10oejnEV2ERi5HX","F_1CD74E5ONr28NNw","F_12s9TGUgS0qHAq7","F_12awRKxduNjMyEk","F_1K1t4tjbmrfAK47","F_1CecDFT0KKP76GX","F_12r0RshbNJLfE1Z","F_10YiUUKrh7JgI30","F_1Fb3bFSft2sboNG","F_1IMfBA6RxONJjkS","F_1IMfBA6RxONJjkS"
"422","R_1FsTqQNfhcoeV5V","63f7819f0214fe30ea7a84e9","9","4","1","5","7","8","2","3","10","6","Accurate","Female",24,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5_advice",7,FALSE,"F_3P7QMxuPXNg4nVd","F_3RxRlY3iivY4cYe","F_3fjBNr5YrkSrSP3","F_3PBrMZWg2ledS6E","F_3OdjcZTwp85swwu","F_3MDrkCWqrn20QrE","F_3iR6nmcIs3N6lbZ","F_3ey3IwDsQAfRZnr","F_3fpoQCqhnavxk0V","F_3KNKMtFOl6K5kTQ","F_3OdjcZTwp85swwu"
"423","R_e4HqAvwyexHWfJv","5dceca2541afe801a32e27ac","9","5","7","8","4","3","2","1","6","10","Accurate","Female",78,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","3_advice",7,FALSE,"F_1gpywMhp6rK6IUY","F_1ezR34bv5nNEhLY","F_1hGB5DuTOaOCGsE","F_1NaaAojAuyPxT8k","F_1LwiPfy6dIh9SRq","F_1LC3xa0eqEaRlyU","F_1LNbhp7By5V2P9z","F_1ghdLASNWhsSnP5","F_1QbwEf4Nbyt0CrA","F_1dFasm2Tcbncr9Y","F_1hGB5DuTOaOCGsE"
"424","R_2Xgs0HXJHFAXuHE","62d5b21d270815d0579d8c5c","6","5","4","7","10","1","9","3","2","8","Accurate","Female",52,"White or Caucasian","Bachelor’s degree","4_advice",7,FALSE,"F_25sXyX3UPSCmm26","F_2WINUPBCKOdHz6J","F_2QxnIdBoovHjjYQ","F_2V2ckr3pz3KUvAJ","F_2YEQ2B2ewOLSors","F_2TvB6UWTDe0NVy6","F_2R4Vx6rPeJ8QCL6","F_2OUPUqsP5PYUw8t","F_2VlvJu7bcKL3C8U","F_2DOIr8Hxz10zA5n","F_2V2ckr3pz3KUvAJ"
"425","R_1FtwcTY3gwOAJTR","62fae58935e644f20d3393d7","5","6","1","7","9","8","10","4","2","3","Accurate","Female",59,"White or Caucasian","Some college, but no degree","4_advice",3,FALSE,"F_6n8yU5rvBdx8mWJ","F_Qb9ajJaV29FlfHj","F_SE3qYKxgbtOGDVD","F_DcawXnxN2Pu1s6B","F_DB2MdxBaNy36Zvb","F_SN1CWjSfGlcIMsV","F_DOwPkAjsVUA7pQZ","F_9slh31DfkNT7Oh3","F_6mRsw6XyeMbrRuh","F_C2DFx7l8HSIdpMB","F_DcawXnxN2Pu1s6B"
"426","R_3DoxYAQXLhM52Vv","610978200236b59da80571e7","7","6","2","1","10","8","5","4","3","9","Likable","Female",34,"White or Caucasian","Bachelor’s degree","1_advice",4,FALSE,"F_SN1CWjSfGlcIMsV","F_6mRsw6XyeMbrRuh","F_6n8yU5rvBdx8mWJ","F_DB2MdxBaNy36Zvb","F_C2DFx7l8HSIdpMB","F_DOwPkAjsVUA7pQZ","F_Qb9ajJaV29FlfHj","F_9slh31DfkNT7Oh3","F_SE3qYKxgbtOGDVD","F_DcawXnxN2Pu1s6B","F_SN1CWjSfGlcIMsV"
"427","R_3CNNY0QxFUIm5ts","58d552e09dbe3f00012591f2","5","8","7","6","2","10","9","3","4","1","Accurate","Female",46,"White or Caucasian","High school diploma or GED","3_advice",7,FALSE,"F_1NaaAojAuyPxT8k","F_1QbwEf4Nbyt0CrA","F_1ghdLASNWhsSnP5","F_1LwiPfy6dIh9SRq","F_1LC3xa0eqEaRlyU","F_1dFasm2Tcbncr9Y","F_1gpywMhp6rK6IUY","F_1hGB5DuTOaOCGsE","F_1ezR34bv5nNEhLY","F_1LNbhp7By5V2P9z","F_1ghdLASNWhsSnP5"
"428","R_07itxqGQogmYZgJ","6392555a9838cc65a9c829ef","4","10","2","3","6","7","5","9","1","8","Accurate","Female",53,"White or Caucasian,Black or African American","Some college, but no degree","6_advice",2,FALSE,"F_3FLPTD3bNguBklU","F_3ESy6vi6DegIdJX","F_2zAMGyWpLKzIKIZ","F_2y0ZAHSnXimOSw1","F_3FLJxK0EXQwispy","F_3HudzLjXZAzWqJw","F_3D2qhuNcusWIpF0","F_3CNjf3SLA9bSheU","F_3JlAQMDyJYDbkEt","F_3G0xHm2ntQIYLtA","F_3HudzLjXZAzWqJw"
"429","R_3GrJDadCgimn9DN","640214cfbe7b84e1130b52e5","3","8","4","10","6","1","9","2","5","7","Likable","Female",24,"White or Caucasian","Bachelor’s degree","10_advice",5,FALSE,"F_3koEac1UPBj367k","F_3qwohznQZAj3hNZ","F_3scAHdnVWjYAWT7","F_3lWvSdQYyrXM0Rq","F_3psWDYGyjG2QLgE","F_3mledP9WHL1nk2Y","F_3kNgtYslBd4bD8U","F_3qJsykkAPnjfcV4","F_5q1WcRlH1P2gLIt","F_3ksP8jpBDlWChAi","F_3ksP8jpBDlWChAi"
"430","R_UtCpMaj0n8LD7gd","63d7ce77f6d6c8067823d746","2","3","7","8","5","6","4","1","10","9","Accurate","Male",43,"White or Caucasian","High school diploma or GED","3_advice",7,FALSE,"F_AATGqTnExreKRi1","F_BDFXHQ0dXTUXbq1","F_BET7hov8aDkiZOx","F_AjkW0hNtl913rz3","F_RdYd39PfJo9Hdq9","F_9Ks7ILke9fUQs7v","F_9BQ4IXgnLqB3oRj","F_8j4noxw04iQGn61","F_BFLcss9x2Tvi9IR","F_AczV8tMxnVgiQh3","F_BET7hov8aDkiZOx"
"431","R_2xxHsmMAtbx27lt","5a0d9553fe645f0001e9f852","2","8","9","3","6","7","1","4","5","10","Accurate","Female",55,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","6_advice",7,FALSE,"F_1jWgE6Xc6XpSFIJ","F_21FycR1TezOTMM1","F_24P3Bk4Nz9Nk3OZ","F_1mf0eh5BWIr0Sg5","F_1k0T4yHXh6oltUO","F_1hJZqTl8MA7HPUq","F_1okjeLNnnE0ptZi","F_1o0Y2nbMjXZ1Jls","F_1ikThkbbMIMMH0I","F_25EoTM2h4cFmj5U","F_1hJZqTl8MA7HPUq"
"432","R_301Z9fmZumYvdbU","636694f5d3b82c1a8279cf72","3","4","1","10","6","9","2","5","7","8","Accurate","Female",70,"White or Caucasian","Some college, but no degree","9_advice",7,FALSE,"F_1CecDFT0KKP76GX","F_1CD74E5ONr28NNw","F_12s9TGUgS0qHAq7","F_1Fb3bFSft2sboNG","F_12r0RshbNJLfE1Z","F_12awRKxduNjMyEk","F_10oejnEV2ERi5HX","F_1IMfBA6RxONJjkS","F_1K1t4tjbmrfAK47","F_10YiUUKrh7JgI30","F_1K1t4tjbmrfAK47"
"433","R_A5w4I6rsyuRMtPz","63acbf912d16917452e0bf4e","4","7","5","6","8","1","10","2","3","9","Accurate","Female",50,"White or Caucasian","Bachelor’s degree","2_advice",6,FALSE,"F_bdz8kxPKvIwQFtT","F_saRNtG3Voy3wMud","F_Zz6Ve5cC7HcBidr","F_afNSDvm1suyI1kB","F_UchVyXbuc06IpgZ","F_e567UmbzU0pvlcJ","F_UT1tt9RkNiudDXz","F_YXHHH4EA6MT8eiZ","F_ZwPsLkLV22QcdYB","F_p6GtSWtu4Pa3JDP","F_saRNtG3Voy3wMud"
"434","R_O2z93JNhJzhYJdn","61146530e197323f072eb6dc","9","1","8","5","10","3","4","2","7","6","Likable","Female",30,"Black or African American","Associates or technical degree","9_advice",6,FALSE,"F_Qb9ajJaV29FlfHj","F_DB2MdxBaNy36Zvb","F_DcawXnxN2Pu1s6B","F_9slh31DfkNT7Oh3","F_6mRsw6XyeMbrRuh","F_SN1CWjSfGlcIMsV","F_DOwPkAjsVUA7pQZ","F_6n8yU5rvBdx8mWJ","F_SE3qYKxgbtOGDVD","F_C2DFx7l8HSIdpMB","F_SE3qYKxgbtOGDVD"
"435","R_3LXaypkXVGe1w0l","602aec0c3306191d79d6916f","2","4","7","5","9","6","3","10","8","1","Accurate","Female",37,"Native Hawaiian or Other Pacific Islander","Bachelor’s degree","3_advice",3,FALSE,"F_10oejnEV2ERi5HX","F_1K1t4tjbmrfAK47","F_12s9TGUgS0qHAq7","F_12awRKxduNjMyEk","F_1CD74E5ONr28NNw","F_10YiUUKrh7JgI30","F_12r0RshbNJLfE1Z","F_1IMfBA6RxONJjkS","F_1Fb3bFSft2sboNG","F_1CecDFT0KKP76GX","F_12s9TGUgS0qHAq7"
"436","R_3npUfWUFzypSfUV","5f39eb3c94f71318adf97910","8","6","7","3","1","10","2","9","4","5","Likable","Female",34,"White or Caucasian","Some college, but no degree","3_advice",7,FALSE,"F_6mRsw6XyeMbrRuh","F_Qb9ajJaV29FlfHj","F_DcawXnxN2Pu1s6B","F_9slh31DfkNT7Oh3","F_6n8yU5rvBdx8mWJ","F_C2DFx7l8HSIdpMB","F_SN1CWjSfGlcIMsV","F_SE3qYKxgbtOGDVD","F_DOwPkAjsVUA7pQZ","F_DB2MdxBaNy36Zvb","F_DcawXnxN2Pu1s6B"
"437","R_2WYBRwcxtf0pxzx","60d898acd59f2f601e12bc39","10","6","2","4","8","7","9","1","5","3","Likable","Female",26,"White or Caucasian","Some college, but no degree","6_advice",8,FALSE,"F_3KNKMtFOl6K5kTQ","F_3OdjcZTwp85swwu","F_3MDrkCWqrn20QrE","F_3RxRlY3iivY4cYe","F_3ey3IwDsQAfRZnr","F_3fjBNr5YrkSrSP3","F_3iR6nmcIs3N6lbZ","F_3fpoQCqhnavxk0V","F_3P7QMxuPXNg4nVd","F_3PBrMZWg2ledS6E","F_3fjBNr5YrkSrSP3"
"438","R_oYUaJ7i6IibqB1f","60fd85c4c161e02f562b543a","3","5","2","1","7","8","10","4","6","9","Accurate","Female",53,"White or Caucasian","Associates or technical degree","5_advice",5,FALSE,"F_10YiUUKrh7JgI30","F_12s9TGUgS0qHAq7","F_10oejnEV2ERi5HX","F_12r0RshbNJLfE1Z","F_12awRKxduNjMyEk","F_1K1t4tjbmrfAK47","F_1CD74E5ONr28NNw","F_1CecDFT0KKP76GX","F_1IMfBA6RxONJjkS","F_1Fb3bFSft2sboNG","F_12awRKxduNjMyEk"
"439","R_1kMFSgWUSChfA4d","642edfc00ad39dabbd6c7005","6","5","2","9","7","8","4","3","1","10","Likable","Female",28,"White or Caucasian","High school diploma or GED","5_advice",7,FALSE,"F_2OUPUqsP5PYUw8t","F_2V2ckr3pz3KUvAJ","F_25sXyX3UPSCmm26","F_2WINUPBCKOdHz6J","F_2VlvJu7bcKL3C8U","F_2DOIr8Hxz10zA5n","F_2QxnIdBoovHjjYQ","F_2TvB6UWTDe0NVy6","F_2R4Vx6rPeJ8QCL6","F_2YEQ2B2ewOLSors","F_2VlvJu7bcKL3C8U"
"440","R_3l65j43SmY7dZap","62676456c3035c8461935d31","4","5","3","7","9","8","10","6","2","1","Accurate","Female",56,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","4_advice",2,FALSE,"F_1ikThkbbMIMMH0I","F_1o0Y2nbMjXZ1Jls","F_1mf0eh5BWIr0Sg5","F_25EoTM2h4cFmj5U","F_1hJZqTl8MA7HPUq","F_21FycR1TezOTMM1","F_24P3Bk4Nz9Nk3OZ","F_1k0T4yHXh6oltUO","F_1okjeLNnnE0ptZi","F_1jWgE6Xc6XpSFIJ","F_25EoTM2h4cFmj5U"
"441","R_UzEPuewrqNSOWVr","5ea3442e0db9862b6f42935d","1","3","4","2","10","8","7","9","5","6","Accurate","Female",66,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","7_advice",3,FALSE,"F_2y0ZAHSnXimOSw1","F_3D2qhuNcusWIpF0","F_3JlAQMDyJYDbkEt","F_2zAMGyWpLKzIKIZ","F_3ESy6vi6DegIdJX","F_3CNjf3SLA9bSheU","F_3HudzLjXZAzWqJw","F_3G0xHm2ntQIYLtA","F_3FLJxK0EXQwispy","F_3FLPTD3bNguBklU","F_3HudzLjXZAzWqJw"
"442","R_1FrcmSidcz3cups","63f564152b3caf8fc0a69dcf","5","10","4","9","6","1","7","2","8","3","Accurate","Female",54,"White or Caucasian","Some college, but no degree","7_advice",6,FALSE,"F_1CD74E5ONr28NNw","F_1K1t4tjbmrfAK47","F_12r0RshbNJLfE1Z","F_12awRKxduNjMyEk","F_1IMfBA6RxONJjkS","F_12s9TGUgS0qHAq7","F_10YiUUKrh7JgI30","F_10oejnEV2ERi5HX","F_1Fb3bFSft2sboNG","F_1CecDFT0KKP76GX","F_10YiUUKrh7JgI30"
"443","R_Zq0n1bBN2EufyPT","6282575ebe32fdc6268babc8","5","6","4","10","7","8","1","9","3","2","Accurate","Female",51,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5_advice",5,FALSE,"F_3HudzLjXZAzWqJw","F_3CNjf3SLA9bSheU","F_3JlAQMDyJYDbkEt","F_3FLJxK0EXQwispy","F_3G0xHm2ntQIYLtA","F_2y0ZAHSnXimOSw1","F_3D2qhuNcusWIpF0","F_3ESy6vi6DegIdJX","F_3FLPTD3bNguBklU","F_2zAMGyWpLKzIKIZ","F_3G0xHm2ntQIYLtA"
"444","R_2dAVakYUv33xDDd","63fa5ba42257e4b0bc6f6db2","6","7","1","9","2","3","5","8","10","4","Accurate","Female",37,"White or Caucasian","Bachelor’s degree","2_advice",7,FALSE,"F_C2DFx7l8HSIdpMB","F_DcawXnxN2Pu1s6B","F_9slh31DfkNT7Oh3","F_Qb9ajJaV29FlfHj","F_6n8yU5rvBdx8mWJ","F_DB2MdxBaNy36Zvb","F_SN1CWjSfGlcIMsV","F_DOwPkAjsVUA7pQZ","F_6mRsw6XyeMbrRuh","F_SE3qYKxgbtOGDVD","F_DcawXnxN2Pu1s6B"
"445","R_26mswis5ih1C42t","643edca8dcd599c6fba5e31b","2","1","3","9","7","10","6","5","4","8","Accurate","Female",60,"Black or African American","High school diploma or GED","5_advice",5,FALSE,"F_3PBrMZWg2ledS6E","F_3fpoQCqhnavxk0V","F_3P7QMxuPXNg4nVd","F_3KNKMtFOl6K5kTQ","F_3ey3IwDsQAfRZnr","F_3iR6nmcIs3N6lbZ","F_3OdjcZTwp85swwu","F_3RxRlY3iivY4cYe","F_3fjBNr5YrkSrSP3","F_3MDrkCWqrn20QrE","F_3ey3IwDsQAfRZnr"
